 0.0031250   0.00000000   0.06025683 
 0.0093750   0.00000000   0.06025683 
 0.0156250   0.00000000   0.05987214 
 0.0218750   0.00000000   0.05932472 
 0.0281250   0.00000000   0.05893313 
 0.0343750   0.00000000   0.05819376 
 0.0406250   0.00000000   0.05724010 
 0.0468750   0.00000000   0.05647278 
 0.0531250   0.00000000   0.05543155 
 0.0593750   0.00000000   0.05419418 
 0.0656250   0.00000000   0.05309535 
 0.0718750   0.00000000   0.05181339 
 0.0781250   0.00000000   0.05036790 
 0.0843750   0.00000000   0.04900858 
 0.0906250   0.00000000   0.04754545 
 0.0968750   0.00000000   0.04595837 
 0.1031250   0.00000000   0.04441490 
 0.1093750   0.00000000   0.04284102 
 0.1156250   0.00000000   0.04116624 
 0.1218750   0.00000000   0.03952146 
 0.1281250   0.00000000   0.03788970 
 0.1343750   0.00000000   0.03618631 
 0.1406250   0.00000000   0.03451019 
 0.1468750   0.00000000   0.03287391 
 0.1531250   0.00000000   0.03119522 
 0.1593750   0.00000000   0.02955003 
 0.1656250   0.00000000   0.02795170 
 0.1718750   0.00000000   0.02634931 
 0.1781250   0.00000000   0.02477947 
 0.1843750   0.00000000   0.02326800 
 0.1906250   0.00000000   0.02177761 
 0.1968750   0.00000000   0.02032309 
 0.2031250   0.00000000   0.01893246 
 0.2093750   0.00000000   0.01758462 
 0.2156250   0.00000000   0.01627163 
 0.2218750   0.00000000   0.01503135 
 0.2281250   0.00000000   0.01384210 
 0.2343750   0.00000000   0.01269539 
 0.2406250   0.00000000   0.01161964 
 0.2468750   0.00000000   0.01060206 
 0.2531250   0.00000000   0.00963100 
 0.2593750   0.00000000   0.00872521 
 0.2656250   0.00000000   0.00788056 
 0.2718750   0.00000000   0.00708312 
 0.2781250   0.00000000   0.00634418 
 0.2843750   0.00000000   0.00566815 
 0.2906250   0.00000000   0.00503452 
 0.2968750   0.00000000   0.00445466 
 0.3031250   0.00000000   0.00393137 
 0.3093750   0.00000000   0.00344708 
 0.3156250   0.00000000   0.00300550 
 0.3218750   0.00000000   0.00261725 
 0.3281250   0.00000000   0.00226183 
 0.3343750   0.00000000   0.00193894 
 0.3406250   0.00000000   0.00166302 
 0.3468750   0.00000000   0.00141527 
 0.3531250   0.00000000   0.00118733 
 0.3593750   0.00000000   0.00099963 
 0.3656250   0.00000000   0.00083771 
 0.3718750   0.00000000   0.00068331 
 0.3781250   0.00000000   0.00056112 
 0.3843750   0.00000000   0.00046453 
 0.3906250   0.00000000   0.00036522 
 0.3968750   0.00000000   0.00028797 
 0.4031250   0.00000000   0.00023736 
 0.4093750   0.00000000   0.00017653 
 0.4156250   0.00000000   0.00012999 
 0.4218750   0.00000000   0.00010963 
 0.4281250   0.00000000   0.00007384 
 0.4343750   0.00000000   0.00004790 
 0.4406250   0.00000000   0.00004256 
 0.4468750   0.00000000   0.00002448 
 0.4531250   0.00000000   0.00001277 
 0.4593750   0.00000000   0.00001095 
 0.4656250   0.00000000   0.00000527 
 0.4718750   0.00000000   0.00000137 
 0.4781250   0.00000000   0.00000055 
 0.4843750   0.00000000   0.00000038 
 0.4906250   0.00000000   0.00000037 
 0.4968750   0.00000000   0.00000044 
 0.0031250   0.07027910   0.16124070 
 0.0093750   0.07027910   0.16124070 
 0.0156250   0.07060741   0.16104360 
 0.0218750   0.07072990   0.16087494 
 0.0281250   0.07109811   0.16064681 
 0.0343750   0.07166810   0.16027853 
 0.0406250   0.07209424   0.15989241 
 0.0468750   0.07272399   0.15944247 
 0.0531250   0.07356722   0.15888147 
 0.0593750   0.07430345   0.15826208 
 0.0656250   0.07517289   0.15759718 
 0.0718750   0.07624333   0.15684176 
 0.0781250   0.07726200   0.15601051 
 0.0843750   0.07832806   0.15514496 
 0.0906250   0.07957979   0.15422738 
 0.0968750   0.08081613   0.15323225 
 0.1031250   0.08204342   0.15221085 
 0.1093750   0.08341408   0.15117174 
 0.1156250   0.08480850   0.15007526 
 0.1218750   0.08614408   0.14895561 
 0.1281250   0.08758652   0.14784621 
 0.1343750   0.08906470   0.14670287 
 0.1406250   0.09045444   0.14554556 
 0.1468750   0.09191771   0.14440392 
 0.1531250   0.09339729   0.14326404 
 0.1593750   0.09480217   0.14211350 
 0.1656250   0.09621442   0.14098324 
 0.1718750   0.09764418   0.13987488 
 0.1781250   0.09900231   0.13876387 
 0.1843750   0.10031448   0.13767320 
 0.1906250   0.10164333   0.13661556 
 0.1968750   0.10288940   0.13556217 
 0.2031250   0.10406481   0.13452783 
 0.2093750   0.10522877   0.13353024 
 0.2156250   0.10632023   0.13254178 
